"","target","Tm1","Tm2","Tm3","Tm4","Tm5"
"2004-10-16 08:00:00",1124,1029,971,926,886,916
"2004-10-16 09:00:00",1063,1124,1029,971,926,886
"2004-10-16 10:00:00",1028,1063,1124,1029,971,926
"2004-10-16 11:00:00",944,1028,1063,1124,1029,971
"2004-10-16 12:00:00",913,944,1028,1063,1124,1029
"2004-10-16 13:00:00",966,913,944,1028,1063,1124
"2004-10-16 14:00:00",833,966,913,944,1028,1063
"2004-10-16 15:00:00",891,833,966,913,944,1028
"2004-10-16 16:00:00",995,891,833,966,913,944
"2004-10-16 17:00:00",1038,995,891,833,966,913
"2004-10-16 18:00:00",1146,1038,995,891,833,966
"2004-10-16 19:00:00",1059,1146,1038,995,891,833
"2004-10-16 20:00:00",1065,1059,1146,1038,995,891
"2004-10-16 21:00:00",1013,1065,1059,1146,1038,995
"2004-10-16 22:00:00",942,1013,1065,1059,1146,1038
"2004-10-16 23:00:00",925,942,1013,1065,1059,1146
"2004-10-17 00:00:00",871,925,942,1013,1065,1059
"2004-10-17 01:00:00",864,871,925,942,1013,1065
"2004-10-17 02:00:00",929,864,871,925,942,1013
"2004-10-17 03:00:00",912,929,864,871,925,942
"2004-10-17 04:00:00",817,912,929,864,871,925
"2004-10-17 05:00:00",786,817,912,929,864,871
"2004-10-17 06:00:00",827,786,817,912,929,864
"2004-10-17 07:00:00",789,827,786,817,912,929
"2004-10-17 08:00:00",875,789,827,786,817,912
"2004-10-17 09:00:00",959,875,789,827,786,817
"2004-10-17 10:00:00",969,959,875,789,827,786
"2004-10-17 11:00:00",947,969,959,875,789,827
"2004-10-17 12:00:00",960,947,969,959,875,789
"2004-10-17 13:00:00",1017,960,947,969,959,875
"2004-10-17 14:00:00",979,1017,960,947,969,959
"2004-10-17 15:00:00",843,979,1017,960,947,969
"2004-10-17 16:00:00",877,843,979,1017,960,947
"2004-10-17 17:00:00",1053,877,843,979,1017,960
"2004-10-17 18:00:00",1047,1053,877,843,979,1017
"2004-10-17 19:00:00",1105,1047,1053,877,843,979
"2004-10-17 20:00:00",1008,1105,1047,1053,877,843
"2004-10-17 21:00:00",975,1008,1105,1047,1053,877
"2004-10-17 22:00:00",954,975,1008,1105,1047,1053
"2004-10-17 23:00:00",987,954,975,1008,1105,1047
"2004-10-18 00:00:00",880,987,954,975,1008,1105
"2004-10-18 01:00:00",856,880,987,954,975,1008
"2004-10-18 02:00:00",788,856,880,987,954,975
"2004-10-18 03:00:00",760,788,856,880,987,954
"2004-10-18 04:00:00",777,760,788,856,880,987
"2004-10-18 05:00:00",825,777,760,788,856,880
"2004-10-18 06:00:00",1011,825,777,760,788,856
"2004-10-18 07:00:00",1237,1011,825,777,760,788
"2004-10-18 08:00:00",1298,1237,1011,825,777,760
"2004-10-18 09:00:00",1153,1298,1237,1011,825,777
"2004-10-18 10:00:00",1101,1153,1298,1237,1011,825
"2004-10-18 11:00:00",1215,1101,1153,1298,1237,1011
"2004-10-18 12:00:00",1163,1215,1101,1153,1298,1237
"2004-10-18 13:00:00",1285,1163,1215,1101,1153,1298
"2004-10-18 14:00:00",1288,1285,1163,1215,1101,1153
"2004-10-18 15:00:00",1362,1288,1285,1163,1215,1101
"2004-10-18 16:00:00",1405,1362,1288,1285,1163,1215
"2004-10-18 17:00:00",1610,1405,1362,1288,1285,1163
"2004-10-18 18:00:00",1612,1610,1405,1362,1288,1285
"2004-10-18 19:00:00",1520,1612,1610,1405,1362,1288
"2004-10-18 20:00:00",1489,1520,1612,1610,1405,1362
"2004-10-18 21:00:00",1181,1489,1520,1612,1610,1405
"2004-10-18 22:00:00",995,1181,1489,1520,1612,1610
"2004-10-18 23:00:00",998,995,1181,1489,1520,1612
"2004-10-19 00:00:00",984,998,995,1181,1489,1520
"2004-10-19 01:00:00",1022,984,998,995,1181,1489
"2004-10-19 02:00:00",951,1022,984,998,995,1181
"2004-10-19 03:00:00",910,951,1022,984,998,995
"2004-10-19 04:00:00",932,910,951,1022,984,998
"2004-10-19 05:00:00",974,932,910,951,1022,984
"2004-10-19 06:00:00",1117,974,932,910,951,1022
"2004-10-19 07:00:00",1367,1117,974,932,910,951
"2004-10-19 08:00:00",1583,1367,1117,974,932,910
"2004-10-19 09:00:00",1526,1583,1367,1117,974,932
"2004-10-19 10:00:00",1399,1526,1583,1367,1117,974
"2004-10-19 11:00:00",1436,1399,1526,1583,1367,1117
"2004-10-19 12:00:00",1455,1436,1399,1526,1583,1367
"2004-10-19 13:00:00",1311,1455,1436,1399,1526,1583
"2004-10-19 14:00:00",1174,1311,1455,1436,1399,1526
"2004-10-19 15:00:00",1242,1174,1311,1455,1436,1399
"2004-10-19 16:00:00",1267,1242,1174,1311,1455,1436
"2004-10-19 17:00:00",1401,1267,1242,1174,1311,1455
"2004-10-19 18:00:00",1428,1401,1267,1242,1174,1311
"2004-10-19 19:00:00",1478,1428,1401,1267,1242,1174
"2004-10-19 20:00:00",1518,1478,1428,1401,1267,1242
"2004-10-19 21:00:00",1468,1518,1478,1428,1401,1267
"2004-10-19 22:00:00",1369,1468,1518,1478,1428,1401
"2004-10-19 23:00:00",1244,1369,1468,1518,1478,1428
"2004-10-20 00:00:00",1217,1244,1369,1468,1518,1478
"2004-10-20 01:00:00",1103,1217,1244,1369,1468,1518
"2004-10-20 02:00:00",1118,1103,1217,1244,1369,1468
"2004-10-20 03:00:00",1087,1118,1103,1217,1244,1369
"2004-10-20 04:00:00",1069,1087,1118,1103,1217,1244
"2004-10-20 05:00:00",1112,1069,1087,1118,1103,1217
"2004-10-20 06:00:00",1196,1112,1069,1087,1118,1103
"2004-10-20 07:00:00",1522,1196,1112,1069,1087,1118
"2004-10-20 08:00:00",1715,1522,1196,1112,1069,1087
"2004-10-20 09:00:00",1582,1715,1522,1196,1112,1069
"2004-10-20 10:00:00",1494,1582,1715,1522,1196,1112
"2004-10-20 11:00:00",1631,1494,1582,1715,1522,1196
"2004-10-20 12:00:00",1650,1631,1494,1582,1715,1522
"2004-10-20 13:00:00",1640,1650,1631,1494,1582,1715
"2004-10-20 14:00:00",1589,1640,1650,1631,1494,1582
"2004-10-20 15:00:00",1538,1589,1640,1650,1631,1494
"2004-10-20 16:00:00",1597,1538,1589,1640,1650,1631
"2004-10-20 17:00:00",1884,1597,1538,1589,1640,1650
"2004-10-20 18:00:00",1835,1884,1597,1538,1589,1640
"2004-10-20 19:00:00",1759,1835,1884,1597,1538,1589
"2004-10-20 20:00:00",1666,1759,1835,1884,1597,1538
"2004-10-20 21:00:00",1506,1666,1759,1835,1884,1597
"2004-10-20 22:00:00",1378,1506,1666,1759,1835,1884
"2004-10-20 23:00:00",1448,1378,1506,1666,1759,1835
"2004-10-21 00:00:00",1481,1448,1378,1506,1666,1759
"2004-10-21 01:00:00",1289,1481,1448,1378,1506,1666
"2004-10-21 02:00:00",1109,1289,1481,1448,1378,1506
"2004-10-21 03:00:00",994,1109,1289,1481,1448,1378
"2004-10-21 04:00:00",1015,994,1109,1289,1481,1448
"2004-10-21 05:00:00",966,1015,994,1109,1289,1481
"2004-10-21 06:00:00",1088,966,1015,994,1109,1289
"2004-10-21 07:00:00",1303,1088,966,1015,994,1109
"2004-10-21 08:00:00",1440,1303,1088,966,1015,994
"2004-10-21 09:00:00",1392,1440,1303,1088,966,1015
"2004-10-21 10:00:00",1248,1392,1440,1303,1088,966
"2004-10-21 11:00:00",1197,1248,1392,1440,1303,1088
"2004-10-21 12:00:00",1357,1197,1248,1392,1440,1303
"2004-10-21 13:00:00",1263,1357,1197,1248,1392,1440
"2004-10-21 14:00:00",1261,1263,1357,1197,1248,1392
"2004-10-21 15:00:00",1382,1261,1263,1357,1197,1248
"2004-10-21 16:00:00",1400,1382,1261,1263,1357,1197
"2004-10-21 17:00:00",1443,1400,1382,1261,1263,1357
"2004-10-21 18:00:00",1630,1443,1400,1382,1261,1263
"2004-10-21 19:00:00",1720,1630,1443,1400,1382,1261
"2004-10-21 20:00:00",1600,1720,1630,1443,1400,1382
"2004-10-21 21:00:00",1525,1600,1720,1630,1443,1400
"2004-10-21 22:00:00",1544,1525,1600,1720,1630,1443
"2004-10-21 23:00:00",1455,1544,1525,1600,1720,1630
"2004-10-22 00:00:00",1203,1455,1544,1525,1600,1720
"2004-10-22 01:00:00",1038,1203,1455,1544,1525,1600
"2004-10-22 02:00:00",975,1038,1203,1455,1544,1525
"2004-10-22 03:00:00",917,975,1038,1203,1455,1544
"2004-10-22 04:00:00",930,917,975,1038,1203,1455
"2004-10-22 05:00:00",960,930,917,975,1038,1203
"2004-10-22 06:00:00",982,960,930,917,975,1038
"2004-10-22 07:00:00",1359,982,960,930,917,975
"2004-10-22 08:00:00",1500,1359,982,960,930,917
"2004-10-22 09:00:00",1315,1500,1359,982,960,930
"2004-10-22 10:00:00",1307,1315,1500,1359,982,960
"2004-10-22 11:00:00",1235,1307,1315,1500,1359,982
"2004-10-22 12:00:00",1310,1235,1307,1315,1500,1359
"2004-10-22 13:00:00",1459,1310,1235,1307,1315,1500
"2004-10-22 14:00:00",1461,1459,1310,1235,1307,1315
"2004-10-22 15:00:00",1476,1461,1459,1310,1235,1307
"2004-10-22 16:00:00",1612,1476,1461,1459,1310,1235
"2004-10-22 17:00:00",1654,1612,1476,1461,1459,1310
"2004-10-22 18:00:00",1808,1654,1612,1476,1461,1459
"2004-10-22 19:00:00",1681,1808,1654,1612,1476,1461
"2004-10-22 20:00:00",1494,1681,1808,1654,1612,1476
"2004-10-22 21:00:00",1251,1494,1681,1808,1654,1612
"2004-10-22 22:00:00",1132,1251,1494,1681,1808,1654
"2004-10-22 23:00:00",1158,1132,1251,1494,1681,1808
"2004-10-23 00:00:00",1146,1158,1132,1251,1494,1681
"2004-10-23 01:00:00",993,1146,1158,1132,1251,1494
"2004-10-23 02:00:00",989,993,1146,1158,1132,1251
"2004-10-23 03:00:00",943,989,993,1146,1158,1132
"2004-10-23 04:00:00",910,943,989,993,1146,1158
"2004-10-23 05:00:00",925,910,943,989,993,1146
"2004-10-23 06:00:00",1039,925,910,943,989,993
"2004-10-23 07:00:00",1208,1039,925,910,943,989
"2004-10-23 08:00:00",1268,1208,1039,925,910,943
"2004-10-23 09:00:00",1353,1268,1208,1039,925,910
"2004-10-23 10:00:00",1317,1353,1268,1208,1039,925
"2004-10-23 11:00:00",1356,1317,1353,1268,1208,1039
"2004-10-23 12:00:00",1414,1356,1317,1353,1268,1208
"2004-10-23 13:00:00",1326,1414,1356,1317,1353,1268
"2004-10-23 14:00:00",1211,1326,1414,1356,1317,1353
"2004-10-23 15:00:00",1324,1211,1326,1414,1356,1317
"2004-10-23 16:00:00",1324,1324,1211,1326,1414,1356
"2004-10-23 17:00:00",1361,1324,1324,1211,1326,1414
"2004-10-23 18:00:00",1475,1361,1324,1324,1211,1326
"2004-10-23 19:00:00",1537,1475,1361,1324,1324,1211
"2004-10-23 20:00:00",1413,1537,1475,1361,1324,1324
"2004-10-23 21:00:00",1229,1413,1537,1475,1361,1324
"2004-10-23 22:00:00",1297,1229,1413,1537,1475,1361
"2004-10-23 23:00:00",1302,1297,1229,1413,1537,1475
"2004-10-24 00:00:00",1347,1302,1297,1229,1413,1537
"2004-10-24 01:00:00",1165,1347,1302,1297,1229,1413
"2004-10-24 02:00:00",1155,1165,1347,1302,1297,1229
"2004-10-24 03:00:00",1050,1155,1165,1347,1302,1297
"2004-10-24 04:00:00",1035,1050,1155,1165,1347,1302
"2004-10-24 05:00:00",1057,1035,1050,1155,1165,1347
"2004-10-24 06:00:00",1029,1057,1035,1050,1155,1165
"2004-10-24 07:00:00",1037,1029,1057,1035,1050,1155
"2004-10-24 08:00:00",920,1037,1029,1057,1035,1050
"2004-10-24 09:00:00",1080,920,1037,1029,1057,1035
"2004-10-24 10:00:00",1152,1080,920,1037,1029,1057
"2004-10-24 11:00:00",1085,1152,1080,920,1037,1029
"2004-10-24 12:00:00",1071,1085,1152,1080,920,1037
"2004-10-24 13:00:00",1000,1071,1085,1152,1080,920
"2004-10-24 14:00:00",1058,1000,1071,1085,1152,1080
"2004-10-24 15:00:00",1184,1058,1000,1071,1085,1152
"2004-10-24 16:00:00",1189,1184,1058,1000,1071,1085
"2004-10-24 17:00:00",1277,1189,1184,1058,1000,1071
"2004-10-24 18:00:00",1482,1277,1189,1184,1058,1000
"2004-10-24 19:00:00",1555,1482,1277,1189,1184,1058
"2004-10-24 20:00:00",1324,1555,1482,1277,1189,1184
"2004-10-24 21:00:00",1015,1324,1555,1482,1277,1189
"2004-10-24 22:00:00",1010,1015,1324,1555,1482,1277
"2004-10-24 23:00:00",1081,1010,1015,1324,1555,1482
"2004-10-25 00:00:00",1071,1081,1010,1015,1324,1555
"2004-10-25 01:00:00",1014,1071,1081,1010,1015,1324
"2004-10-25 02:00:00",891,1014,1071,1081,1010,1015
"2004-10-25 03:00:00",874,891,1014,1071,1081,1010
"2004-10-25 04:00:00",882,874,891,1014,1071,1081
"2004-10-25 05:00:00",940,882,874,891,1014,1071
"2004-10-25 06:00:00",1020,940,882,874,891,1014
"2004-10-25 07:00:00",1316,1020,940,882,874,891
"2004-10-25 08:00:00",1423,1316,1020,940,882,874
"2004-10-25 09:00:00",1314,1423,1316,1020,940,882
"2004-10-25 10:00:00",1317,1314,1423,1316,1020,940
"2004-10-25 11:00:00",1305,1317,1314,1423,1316,1020
"2004-10-25 12:00:00",1351,1305,1317,1314,1423,1316
"2004-10-25 13:00:00",1438,1351,1305,1317,1314,1423
"2004-10-25 14:00:00",1454,1438,1351,1305,1317,1314
"2004-10-25 15:00:00",1512,1454,1438,1351,1305,1317
"2004-10-25 16:00:00",1584,1512,1454,1438,1351,1305
"2004-10-25 17:00:00",1816,1584,1512,1454,1438,1351
"2004-10-25 18:00:00",1824,1816,1584,1512,1454,1438
"2004-10-25 19:00:00",1744,1824,1816,1584,1512,1454
"2004-10-25 20:00:00",1588,1744,1824,1816,1584,1512
"2004-10-25 21:00:00",1319,1588,1744,1824,1816,1584
"2004-10-25 22:00:00",1313,1319,1588,1744,1824,1816
"2004-10-25 23:00:00",1073,1313,1319,1588,1744,1824
"2004-10-26 00:00:00",1119,1073,1313,1319,1588,1744
"2004-10-26 01:00:00",989,1119,1073,1313,1319,1588
"2004-10-26 02:00:00",912,989,1119,1073,1313,1319
"2004-10-26 03:00:00",904,912,989,1119,1073,1313
"2004-10-26 04:00:00",851,904,912,989,1119,1073
"2004-10-26 05:00:00",902,851,904,912,989,1119
"2004-10-26 06:00:00",981,902,851,904,912,989
"2004-10-26 07:00:00",1267,981,902,851,904,912
"2004-10-26 08:00:00",1392,1267,981,902,851,904
"2004-10-26 09:00:00",1308,1392,1267,981,902,851
"2004-10-26 10:00:00",1313,1308,1392,1267,981,902
"2004-10-26 11:00:00",1350,1313,1308,1392,1267,981
"2004-10-26 12:00:00",1477,1350,1313,1308,1392,1267
"2004-10-26 13:00:00",1409,1477,1350,1313,1308,1392
"2004-10-26 14:00:00",1495,1409,1477,1350,1313,1308
"2004-10-26 15:00:00",1606,1495,1409,1477,1350,1313
"2004-10-26 16:00:00",1669,1606,1495,1409,1477,1350
"2004-10-26 17:00:00",1822,1669,1606,1495,1409,1477
"2004-10-26 18:00:00",1908,1822,1669,1606,1495,1409
"2004-10-26 19:00:00",1664,1908,1822,1669,1606,1495
"2004-10-26 20:00:00",1465,1664,1908,1822,1669,1606
"2004-10-26 21:00:00",1076,1465,1664,1908,1822,1669
"2004-10-26 22:00:00",1055,1076,1465,1664,1908,1822
"2004-10-26 23:00:00",1075,1055,1076,1465,1664,1908
"2004-10-27 00:00:00",1135,1075,1055,1076,1465,1664
"2004-10-27 01:00:00",998,1135,1075,1055,1076,1465
"2004-10-27 02:00:00",953,998,1135,1075,1055,1076
"2004-10-27 03:00:00",926,953,998,1135,1075,1055
"2004-10-27 04:00:00",895,926,953,998,1135,1075
"2004-10-27 05:00:00",967,895,926,953,998,1135
"2004-10-27 06:00:00",1164,967,895,926,953,998
"2004-10-27 07:00:00",1421,1164,967,895,926,953
"2004-10-27 08:00:00",1465,1421,1164,967,895,926
"2004-10-27 09:00:00",1189,1465,1421,1164,967,895
"2004-10-27 10:00:00",1278,1189,1465,1421,1164,967
"2004-10-27 11:00:00",1169,1278,1189,1465,1421,1164
"2004-10-27 12:00:00",1214,1169,1278,1189,1465,1421
"2004-10-27 13:00:00",1351,1214,1169,1278,1189,1465
"2004-10-27 14:00:00",1340,1351,1214,1169,1278,1189
"2004-10-27 15:00:00",1157,1340,1351,1214,1169,1278
"2004-10-27 16:00:00",1118,1157,1340,1351,1214,1169
"2004-10-27 17:00:00",1150,1118,1157,1340,1351,1214
"2004-10-27 18:00:00",1247,1150,1118,1157,1340,1351
"2004-10-27 19:00:00",1194,1247,1150,1118,1157,1340
"2004-10-27 20:00:00",1184,1194,1247,1150,1118,1157
"2004-10-27 21:00:00",990,1184,1194,1247,1150,1118
"2004-10-27 22:00:00",933,990,1184,1194,1247,1150
"2004-10-27 23:00:00",968,933,990,1184,1194,1247
"2004-10-28 00:00:00",861,968,933,990,1184,1194
"2004-10-28 01:00:00",904,861,968,933,990,1184
"2004-10-28 02:00:00",866,904,861,968,933,990
"2004-10-28 03:00:00",881,866,904,861,968,933
"2004-10-28 04:00:00",838,881,866,904,861,968
"2004-10-28 05:00:00",905,838,881,866,904,861
"2004-10-28 06:00:00",1055,905,838,881,866,904
"2004-10-28 07:00:00",1328,1055,905,838,881,866
"2004-10-28 08:00:00",1401,1328,1055,905,838,881
"2004-10-28 09:00:00",1291,1401,1328,1055,905,838
"2004-10-28 10:00:00",1316,1291,1401,1328,1055,905
"2004-10-28 11:00:00",1116,1316,1291,1401,1328,1055
"2004-10-28 12:00:00",1139,1116,1316,1291,1401,1328
"2004-10-28 13:00:00",1165,1139,1116,1316,1291,1401
"2004-10-28 14:00:00",1260,1165,1139,1116,1316,1291
"2004-10-28 15:00:00",1475,1260,1165,1139,1116,1316
"2004-10-28 16:00:00",1521,1475,1260,1165,1139,1116
"2004-10-28 17:00:00",1633,1521,1475,1260,1165,1139
"2004-10-28 18:00:00",1463,1633,1521,1475,1260,1165
"2004-10-28 19:00:00",1140,1463,1633,1521,1475,1260
"2004-10-28 20:00:00",1147,1140,1463,1633,1521,1475
"2004-10-28 21:00:00",988,1147,1140,1463,1633,1521
"2004-10-28 22:00:00",924,988,1147,1140,1463,1633
"2004-10-28 23:00:00",950,924,988,1147,1140,1463
"2004-10-29 00:00:00",926,950,924,988,1147,1140
"2004-10-29 01:00:00",879,926,950,924,988,1147
"2004-10-29 02:00:00",864,879,926,950,924,988
"2004-10-29 03:00:00",868,864,879,926,950,924
"2004-10-29 04:00:00",894,868,864,879,926,950
"2004-10-29 05:00:00",1009,894,868,864,879,926
"2004-10-29 06:00:00",1069,1009,894,868,864,879
"2004-10-29 07:00:00",1311,1069,1009,894,868,864
"2004-10-29 08:00:00",1370,1311,1069,1009,894,868
"2004-10-29 09:00:00",1246,1370,1311,1069,1009,894
"2004-10-29 10:00:00",1039,1246,1370,1311,1069,1009
"2004-10-29 11:00:00",1296,1039,1246,1370,1311,1069
"2004-10-29 12:00:00",1523,1296,1039,1246,1370,1311
"2004-10-29 13:00:00",1424,1523,1296,1039,1246,1370
"2004-10-29 14:00:00",1513,1424,1523,1296,1039,1246
"2004-10-29 15:00:00",1338,1513,1424,1523,1296,1039
"2004-10-29 16:00:00",1214,1338,1513,1424,1523,1296
"2004-10-29 17:00:00",1290,1214,1338,1513,1424,1523
"2004-10-29 18:00:00",1353,1290,1214,1338,1513,1424
"2004-10-29 19:00:00",1130,1353,1290,1214,1338,1513
"2004-10-29 20:00:00",969,1130,1353,1290,1214,1338
"2004-10-29 21:00:00",1038,969,1130,1353,1290,1214
"2004-10-29 22:00:00",1020,1038,969,1130,1353,1290
"2004-10-29 23:00:00",1097,1020,1038,969,1130,1353
"2004-10-30 00:00:00",1123,1097,1020,1038,969,1130
"2004-10-30 01:00:00",1023,1123,1097,1020,1038,969
"2004-10-30 02:00:00",1015,1023,1123,1097,1020,1038
"2004-10-30 03:00:00",979,1015,1023,1123,1097,1020
"2004-10-30 04:00:00",931,979,1015,1023,1123,1097
"2004-10-30 05:00:00",922,931,979,1015,1023,1123
"2004-10-30 06:00:00",989,922,931,979,1015,1023
"2004-10-30 07:00:00",1149,989,922,931,979,1015
"2004-10-30 08:00:00",1202,1149,989,922,931,979
"2004-10-30 09:00:00",1206,1202,1149,989,922,931
"2004-10-30 10:00:00",1224,1206,1202,1149,989,922
"2004-10-30 11:00:00",1371,1224,1206,1202,1149,989
"2004-10-30 12:00:00",1327,1371,1224,1206,1202,1149
"2004-10-30 13:00:00",1301,1327,1371,1224,1206,1202
"2004-10-30 14:00:00",1301,1301,1327,1371,1224,1206
"2004-10-30 15:00:00",1314,1301,1301,1327,1371,1224
"2004-10-30 16:00:00",1394,1314,1301,1301,1327,1371
"2004-10-30 17:00:00",1385,1394,1314,1301,1301,1327
"2004-10-30 18:00:00",1440,1385,1394,1314,1301,1301
"2004-10-30 19:00:00",1493,1440,1385,1394,1314,1301
"2004-10-30 20:00:00",1319,1493,1440,1385,1394,1314
"2004-10-30 21:00:00",1187,1319,1493,1440,1385,1394
"2004-10-30 22:00:00",1119,1187,1319,1493,1440,1385
"2004-10-30 23:00:00",1100,1119,1187,1319,1493,1440
"2004-10-31 00:00:00",1076,1100,1119,1187,1319,1493
"2004-10-31 01:00:00",972,1076,1100,1119,1187,1319
"2004-10-31 02:00:00",973,972,1076,1100,1119,1187
"2004-10-31 03:00:00",918,973,972,1076,1100,1119
"2004-10-31 04:00:00",844,918,973,972,1076,1100
"2004-10-31 05:00:00",817,844,918,973,972,1076
"2004-10-31 06:00:00",791,817,844,918,973,972
"2004-10-31 07:00:00",819,791,817,844,918,973
"2004-10-31 08:00:00",972,819,791,817,844,918
"2004-10-31 09:00:00",997,972,819,791,817,844
"2004-10-31 10:00:00",1194,997,972,819,791,817
"2004-10-31 11:00:00",1240,1194,997,972,819,791
"2004-10-31 12:00:00",1117,1240,1194,997,972,819
"2004-10-31 13:00:00",1141,1117,1240,1194,997,972
"2004-10-31 14:00:00",1062,1141,1117,1240,1194,997
"2004-10-31 15:00:00",1160,1062,1141,1117,1240,1194
"2004-10-31 16:00:00",1169,1160,1062,1141,1117,1240
"2004-10-31 17:00:00",1185,1169,1160,1062,1141,1117
"2004-10-31 18:00:00",1571,1185,1169,1160,1062,1141
"2004-10-31 19:00:00",1464,1571,1185,1169,1160,1062
"2004-10-31 20:00:00",1423,1464,1571,1185,1169,1160
"2004-10-31 21:00:00",1318,1423,1464,1571,1185,1169
"2004-10-31 22:00:00",1229,1318,1423,1464,1571,1185
"2004-10-31 23:00:00",1187,1229,1318,1423,1464,1571
"2004-11-01 00:00:00",1353,1187,1229,1318,1423,1464
"2004-11-01 01:00:00",1407,1353,1187,1229,1318,1423
"2004-11-01 02:00:00",1333,1407,1353,1187,1229,1318
"2004-11-01 03:00:00",1269,1333,1407,1353,1187,1229
"2004-11-01 04:00:00",1253,1269,1333,1407,1353,1187
"2004-11-01 05:00:00",1212,1253,1269,1333,1407,1353
"2004-11-01 06:00:00",1061,1212,1253,1269,1333,1407
"2004-11-01 07:00:00",1028,1061,1212,1253,1269,1333
"2004-11-01 08:00:00",1067,1028,1061,1212,1253,1269
"2004-11-01 09:00:00",1111,1067,1028,1061,1212,1253
"2004-11-01 10:00:00",1189,1111,1067,1028,1061,1212
"2004-11-01 11:00:00",1293,1189,1111,1067,1028,1061
"2004-11-01 12:00:00",1285,1293,1189,1111,1067,1028
"2004-11-01 13:00:00",1236,1285,1293,1189,1111,1067
"2004-11-01 14:00:00",1082,1236,1285,1293,1189,1111
"2004-11-01 15:00:00",1188,1082,1236,1285,1293,1189
"2004-11-01 16:00:00",1348,1188,1082,1236,1285,1293
"2004-11-01 17:00:00",1394,1348,1188,1082,1236,1285
"2004-11-01 18:00:00",1472,1394,1348,1188,1082,1236
"2004-11-01 19:00:00",1291,1472,1394,1348,1188,1082
"2004-11-01 20:00:00",1264,1291,1472,1394,1348,1188
"2004-11-01 21:00:00",1264,1264,1291,1472,1394,1348
"2004-11-01 22:00:00",1260,1264,1264,1291,1472,1394
"2004-11-01 23:00:00",1184,1260,1264,1264,1291,1472
"2004-11-02 00:00:00",1122,1184,1260,1264,1264,1291
"2004-11-02 01:00:00",983,1122,1184,1260,1264,1264
"2004-11-02 02:00:00",885,983,1122,1184,1260,1264
"2004-11-02 03:00:00",825,885,983,1122,1184,1260
"2004-11-02 04:00:00",791,825,885,983,1122,1184
"2004-11-02 05:00:00",802,791,825,885,983,1122
"2004-11-02 06:00:00",804,802,791,825,885,983
"2004-11-02 07:00:00",1014,804,802,791,825,885
"2004-11-02 08:00:00",1316,1014,804,802,791,825
"2004-11-02 09:00:00",1296,1316,1014,804,802,791
"2004-11-02 10:00:00",1381,1296,1316,1014,804,802
"2004-11-02 11:00:00",1570,1381,1296,1316,1014,804
"2004-11-02 12:00:00",1426,1570,1381,1296,1316,1014
"2004-11-02 13:00:00",1535,1426,1570,1381,1296,1316
